개방자치단체코드,관리번호,구분명,근거법령명,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,화장실소유구분명,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3740000,202437400000101474,공중화장실,법제3조제3호,선일어린이공원(어공6호),경기도 수원시 권선구 권중로120번길 17(권선동),경기도 수원시 권선구 권선동 1275,1,1,0,0,0,0,1,0,0,수원시 권선구 녹지공원과,,정시,09~18시,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 10:01:14
3740000,202437400000101475,공중화장실,법제3조제3호,다솜어린이공원(어공5호),경기도 수원시 권선구 권중로 110(권선동),경기도 수원시 권선구 권선동 1264,1,1,0,0,0,0,1,0,0,수원시 권선구 녹지공원과,,정시,09~18시,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 10:00:15
3740000,202437400000101476,공중화장실,법제3조제3호,우솔어린이공원(어공4호),경기도 수원시 권선구 권중로76번길 23(권선동),경기도 수원시 권선구 권선동 1261,1,1,0,0,0,0,1,0,0,수원시 권선구 녹지공원과,,정시,09~18시,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:59:41
3740000,202437400000101477,공중화장실,법제3조제3호,다정어린이공원(어공3호),경기도 수원시 권선구 경수대로302번길 32(권선동),경기도 수원시 권선구 권선동 1188-2,1,1,0,0,0,0,2,0,0,수원시 권선구 녹지공원과,,정시,09~18시,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:59:09
3740000,202437400000101478,공중화장실,법제3조제3호,권선어린이공원(어공1호),경기도 수원시 권선구 권광로 55(권선동),경기도 수원시 권선구 권선동 1185-2,1,1,0,0,0,0,1,0,0,수원시 권선구 녹지공원과,,정시,09~18시,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:58:42
3740000,202437400000101479,공중화장실,법제3조제3호,앨리웨이광교,경기도 수원시 영통구 광교호수로 80(원천동),경기도 수원시 영통구 원천동 593,28,30,11,10,2,10,54,12,12,앨리웨이 광교,,정시,08:00~23:00,,공공기관-지방자치단체,수세식,N,N,,N,Y,남자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:58:14
3740000,202437400000101480,공중화장실,법제3조제11호,아주주유소,경기도 수원시 팔달구 월드컵로 246(우만동),경기도 수원시 팔달구 우만동 22,1,2,0,0,0,0,2,0,0,아주주유소,,정시,06:00~22:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:56:26
3740000,202437400000101481,공중화장실,법제3조제3호,아우름,"경기도 수원시 권선구 권광로 43, 아우름 (권선동)",경기도 수원시 권선구 권선동 1333 아우름,1,1,0,0,0,0,2,0,0,수원시 권선구 녹지공원과,,정시,09~18시,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:57:21
3740000,202437400000101482,공중화장실,법제3조제3호,아브뉴프랑 광교점,경기도 수원시 영통구 센트럴타운로 85(이의동),경기도 수원시 영통구 이의동 1332,32,36,5,5,1,0,60,4,8,아브뉴프랑 광교점,,정시,11:00~21:00,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:55:55
3740000,202437400000101483,공중화장실,법제3조제3호,아낌없이주는나무,,경기도 수원시 팔달구 우만동 487,3,4,0,0,0,8,7,1,13,수원시 팔달구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:55:34
3740000,202437400000101484,공중화장실,법제3조제3호,아가위,경기도 수원시 권선구 당진로 32번길65(당수동),경기도 수원시 권선구 당수동 177-13,2,3,1,1,0,1,3,0,0,수원시 권선구 생활안전과,,정시,07:00~21:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:55:16
3740000,202437400000101485,공중화장실,법제3조제3호,씽씽,,경기도 수원시 권선구 고색동 1192번지,1,3,1,0,0,0,4,1,0,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:54:57
3740000,202437400000101487,공중화장실,법제3조제3호,신동수변,경기도 수원시 영통구 덕영대로1373번길 66 (신동),경기도 수원시 영통구 신동 942,4,3,1,0,1,1,7,1,1,수원시 영통구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:52:06
3740000,202437400000101488,공중화장실,법제3조제3호,신대호수,경기도 수원시 영통구 영통구 광교호수로 127(하동),경기도 수원시 영통구 하동 1008(광교호수공원),2,2,1,0,0,1,4,1,1,수원시 공원녹지사업소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:51:35
3740000,202437400000101489,공중화장실,법제3조제3호,시원이네,경기도 수원시 팔달구 권광로 293(인계동),경기도 수원시 팔달구 인계동 333,3,4,1,1,0,1,5,1,0,수원청소년문화센터,,정시,06:00~22:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:51:17
3740000,202437400000101490,공중화장실,법제3조제3호,슬기샘도서관 3층,경기도 수원시 장안구 송정로 9(송죽동),경기도 수원시 장안구 송죽동 417-23,2,3,0,0,0,0,3,0,0,수원시도서관사업소,,정시,평일 09:00~18:00(매주 월요일 휴무),,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:50:53
3740000,202437400000101491,공중화장실,법제3조제3호,슬기샘도서관 2층,경기도 수원시 장안구 송정로 9(송죽동),경기도 수원시 장안구 송죽동 417-23,2,3,0,0,0,0,4,0,0,수원시도서관사업소,,정시,평일 09:00~18:00(매주 월요일 휴무),,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:50:38
3740000,202437400000101492,공중화장실,법제3조제3호,슬기샘도서관 1층,경기도 수원시 장안구 송정로 9(송죽동),경기도 수원시 장안구 송죽동 417-23,2,3,0,0,0,0,4,0,0,수원시도서관사업소,,정시,평일 09:00~18:00(매주 월요일 휴무),,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:50:22
3740000,202437400000101493,공중화장실,법제3조제11호,슈퍼맨주유소,경기도 수원시 권선구 덕영대로 1139(세류동),경기도 수원시 권선구 세류동 1125-3,1,1,0,0,0,0,1,0,0,슈퍼맨주유소,,정시,05:00~22:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:49:55
3740000,202437400000101494,공중화장실,법제3조제3호,쉼터,경기도 수원시 장안구 경수대로1283(이목동),경기도 수원시 장안구 이목동 563,2,3,1,1,1,0,3,1,0,수원시 장안구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:49:32
3740000,202437400000101495,공중화장실,법제3조제3호,숙지,경기도 수원시 팔달구 화양로68번길 7-40(화서동),경기도 수원시 팔달구 화서동 259-14,2,4,1,0,0,1,3,1,1,수원시 팔달구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:49:05
3740000,202437400000101496,공중화장실,법제3조제11호,수일가스충전소,"경기도 수원시 권선구 평동로 31, 수일가스충전소 (고색동)",경기도 수원시 권선구 고색동 173-2 수일가스충전소,2,2,0,0,0,0,1,0,0,수일가스충전소,,정시,00:00~24:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:48:38
3740000,202437400000101497,공중화장실,법제3조제3호,수원화성박물관(지하1층),"경기도 수원시 팔달구 창룡대로 21, 수원화성박물관 (매향동)",경기도 수원시 팔달구 매향동 49 수원화성박물관,0,1,0,0,0,0,1,0,0,수원화성박물관,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:48:14
3740000,202437400000101498,공중화장실,법제3조제3호,수원화성박물관(2층),"경기도 수원시 팔달구 창룡대로 21, 수원화성박물관 (매향동)",경기도 수원시 팔달구 매향동 49 수원화성박물관,2,3,0,0,0,0,5,0,0,수원화성박물관,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:47:52
3740000,202437400000101499,공중화장실,법제3조제3호,수원화성박물관(1층 좌측),"경기도 수원시 팔달구 창룡대로 21, 수원화성박물관 (매향동)",경기도 수원시 팔달구 매향동 49 수원화성박물관,3,4,1,1,0,0,5,1,0,수원화성박물관,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:47:34
3740000,202437400000101500,공중화장실,법제3조제3호,수원화성박물관(1층 우측),"경기도 수원시 팔달구 창룡대로 21, 수원화성박물관 (매향동)",경기도 수원시 팔달구 매향동 49 수원화성박물관,0,1,0,0,0,0,1,0,0,수원화성박물관,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:47:18
3740000,202437400000101501,공중화장실,법제3조제3호,수원컨벤션센터,경기도 수원시 영통구 광교중앙로 140(하동),경기도 수원시 영통구 하동 855-2,65,61,13,13,0,0,185,13,0,수원컨벤션센터,,정시,07:00~23:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:46:51
3740000,202437400000101502,공중화장실,법제3조제3호,수원출입국·외국인청,경기도 수원시 영통구 반달로39(영통동),경기도 수원시 영통구 영통동 1012-6,6,7,1,0,0,0,11,1,0,수원출입국·외국인청 외국인청,,정시,09:00~18:00(공휴일 제외),,공공기관-지방자치단체,수세식,N,N,,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:45:47
3740000,202437400000101503,공중화장실,법제3조제3호,수원장안경찰서 본관 1층,경기도 수원시 장안구 정자천로 199(정자동),경기도 수원시 장안구 정자동 873-4,4,5,1,0,0,0,3,1,0,수원중부경찰서,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:44:58
3740000,202437400000101504,공중화장실,법제3조제3호,수원장안경찰서 별관 1층,경기도 수원시 장안구 정자천로 199(정자동),경기도 수원시 장안구 정자동 873-4,2,5,1,0,0,0,2,1,0,수원장안경찰서,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:44:36
3740000,202437400000101505,공중화장실,법제3조제11호,수원주유소,경기도 수원시 팔달구 인계로 76 (인계동),경기도 수원시 팔달구 인계동 977-1,1,1,0,0,0,0,1,0,0,수원주유소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:43:46
3740000,202437400000101507,공중화장실,법제3조제3호,수원역환승센터,경기도 수원시 권선구 세화로 136(서둔동),경기도 수원시 권선구 서둔동 296-84,3,4,1,0,1,1,10,1,1,수원도시공사,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:40:55
3740000,202437400000101508,공중화장실,법제3조제3호,수원역 지하2층 서편,"경기도 수원시 팔달구 덕영대로 924 (매산로1가, AK플라자)",경기도 수원시 팔달구 매산로1가 18,2,2,1,1,0,0,5,1,0,한국철도공사,,정시,05:00~23:30,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:40:26
3740000,202437400000101509,공중화장실,법제3조제3호,수원역 지하1층 중앙,"경기도 수원시 팔달구 덕영대로 924 (매산로1가, AK플라자)",경기도 수원시 팔달구 매산로1가 18,11,24,1,1,0,0,23,1,0,한국철도공사,,정시,05:00~23:30,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:40:11
3740000,202437400000101510,공중화장실,법제3조제3호,수원역 지하1층 동편,"경기도 수원시 팔달구 덕영대로 924 (매산로1가, AK플라자)",경기도 수원시 팔달구 매산로1가 18,7,11,1,1,0,0,15,1,0,한국철도공사,,정시,05:00~23:30,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:39:54
3740000,202437400000101511,공중화장실,법제3조제3호,수원역 2층 서편,"경기도 수원시 팔달구 덕영대로 924 (매산로1가, AK플라자)",경기도 수원시 팔달구 매산로1가 18,5,7,1,1,0,0,8,1,0,한국철도공사,,정시,05:00~23:30,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:39:35
3740000,202437400000101512,공중화장실,법제3조제3호,수원역 2층 동편,"경기도 수원시 팔달구 덕영대로 924 (매산로1가, AK플라자)",경기도 수원시 팔달구 매산로1가 18,7,9,1,1,0,0,12,1,0,한국철도공사,,정시,05:00~23:30,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:39:17
3740000,202437400000101513,공중화장실,법제3조제3호,수원시청역 화장실,경기도 수원시 권선구 효원로 지하270(인계동),경기도 수원시 인계동 1124번지,9,12,1,1,1,1,21,1,1,한국철도공사 수도권동부본부,,정시,20시간,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:38:49
3740000,202437400000101514,공중화장실,법제3조제3호,수원시청 본관,경기도 수원시 팔달구 효원로 241,경기도 수원시 팔달구 인계동 1111,15,17,3,3,0,0,15,2,0,수원시청,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:38:26
3740000,202437400000101515,공중화장실,법제3조제3호,수원시청 별관,경기도 수원시 팔달구 효원로 241,경기도 수원시 팔달구 인계동 1111,37,31,5,8,0,0,37,4,0,수원시청,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:38:11
3740000,202437400000101516,공중화장실,법제3조제3호,수원시장애인종합복지관 1층,경기도 수원시 영통구 창룡대로 255(이의동),경기도 수원시 영통구 이의동 1088,2,3,2,3,0,0,5,5,0,수원시 장애인복지과,,정시,10시간,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:37:44
3740000,202437400000101517,공중화장실,법제3조제3호,수원시연화장(추모의 집지하층),"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",경기도 수원시 영통구 하동 20 수원시 연화장,2,3,0,0,0,0,2,0,0,수원시연화장,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:37:23
3740000,202437400000101518,공중화장실,법제3조제3호,수원시연화장(추모의 집1층),"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",경기도 수원시 영통구 하동 20 수원시 연화장,2,3,0,0,0,0,2,0,0,수원시연화장,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:37:03
3740000,202437400000101519,공중화장실,법제3조제3호,수원시연화장(장례식장2층좌측),"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",경기도 수원시 영통구 하동 20 수원시 연화장,4,4,0,0,0,0,4,0,0,수원시연화장,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:36:44
3740000,202437400000101520,공중화장실,법제3조제3호,수원시연화장(장례식장2층우측),"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",경기도 수원시 영통구 하동 20 수원시 연화장,4,4,0,0,0,0,4,0,0,수원시연화장,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:36:24
3740000,202437400000101521,공중화장실,법제3조제3호,수원시연화장(장례식장1층좌측),"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",경기도 수원시 영통구 하동 20 수원시 연화장,4,4,0,0,0,0,4,0,0,수원시연화장,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:36:06
3740000,202437400000101522,공중화장실,법제3조제3호,수원시연화장(장례식장1층우측),"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",경기도 수원시 영통구 하동 20 수원시 연화장,4,4,0,0,0,0,4,0,0,수원시연화장,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:35:48
3740000,202437400000101523,공중화장실,법제3조제3호,수원시연화장(승화원 좌측),"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",경기도 수원시 영통구 하동 20 수원시 연화장,3,4,0,0,0,0,3,0,0,수원시연화장,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:35:14
3740000,202437400000101524,공중화장실,법제3조제3호,수원시연화장(승화원 우측),"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",경기도 수원시 영통구 하동 20 수원시 연화장,3,4,0,0,0,0,3,0,0,수원시연화장,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:34:55
3740000,202437400000101525,공중화장실,법제3조제3호,수원시민회관,경기도 수원시 팔달구 팔달산로 28(매산로3가),경기도 수원시 팔달구 매산로3가 산3,14,19,1,0,0,0,15,4,0,수원시 문화예술과,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:34:14
3740000,202437400000101526,공중화장실,법제3조제3호,수원시립아이파크미술관(2층),경기도 수원시 팔달구 정조로 833(신풍동),경기도 수원시 팔달구 신풍동 238-1,1,1,0,0,0,0,2,0,1,수원시립미술관,,정시,10:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:33:49
3740000,202437400000101527,공중화장실,법제3조제3호,수원시립아이파크미술관(1층),경기도 수원시 팔달구 정조로 833(신풍동),경기도 수원시 팔달구 신풍동 238-1,1,2,1,0,1,0,4,1,2,수원시립미술관,,정시,10:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:33:31
3740000,202437400000101528,공중화장실,법제3조제3호,수원시농업기술센터,경기도 수원시 권선구 온정로 45 (오목천동),경기도 수원시 권선구 오목천동 40,6,9,1,1,0,0,6,1,0,수원시농업기술센터,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:33:12
3740000,202437400000101529,공중화장실,법제3조제3호,수원시가족여성회관,경기도 수원시 팔달구 매산로 119(교동),경기도 수원시 팔달구 교동 74-1,4,5,0,2,1,0,20,1,1,수원시 여성정책과,,정시,09:00~22:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:32:52
3740000,202437400000101530,공중화장실,법제3조제3호,수원세무서,"경기도 수원시 팔달구 매산로 61, 수원세무서 (매산로3가)",경기도 수원시 팔달구 매산로3가 28 수원세무서,8,12,1,1,0,0,8,1,0,수원세무서,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:32:32
3740000,202437400000101531,공중화장실,법제3조제3호,수원세관,"경기도 수원시 영통구 창룡대로 315, 수원세관 (이의동)",경기도 수원시 영통구 이의동 817-1 수원세관,7,8,0,0,0,0,4,0,0,수원세관,,정시,9:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:32:11
3740000,202437400000101532,공중화장실,법제3조제3호,수원권선경찰서 본관,경기도 수원시 권선구 서부로 1673 (탑동),경기도 수원시 권선구 탑동 911,3,4,0,0,0,0,3,0,0,수원권선경찰서,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 09:31:49
